"x" "y" "xstar"
0.83132677035099 -0.551799533685154 0.234753578345415
1.13439105145993 -1.36872122611549 0.667582705950587
0.533353334168423 -1.14578528973794 -0.244039794367562
0.347827717542842 -1.54640344821229 -0.59058278834926
1.35438267020918 -1.8306288008334 0.944723610245795
0.769917070709015 0.272437177159648 0.153505060378057
0.748183599257693 -0.603424428960968 0.119095116092295
0.352389939758396 -1.28468025063554 -0.576910377333272
2.22690885689685 -1.65426795945989 1.93005518846371
0.150892255836794 -0.515505035891378 -1.19011804189642
0.748474656608513 -0.608823527985065 0.119600024898661
0.234143984133704 -0.914143876837799 -0.902483655470145
0.213861019469674 -1.05238522194587 -0.967688426307263
2.00612563091975 -0.333153864935805 1.6808091026708
0.357625857875058 -0.723183976205146 -0.568051498338983
0.147449178125406 -0.953705291842348 -1.20656425398722
1.43822311747098 -1.64940467731463 1.03215395795931
0.632767532893391 -1.74479579623172 -0.0702433138219167
0.675286014026179 0.0748626191919384 -0.00250663089957177
0.878555000936285 0.157473544975415 0.303905352292543
0.718412922443166 -0.831081238405764 0.0742644043549861
2.28305430019694 -0.412474127173157 1.99907721497177
0.287457026844947 -0.578791585031297 -0.739505666762119
0.0753205276706009 -1.50749674515791 -1.52845342067541
0.102424010035426 -1.29878148289354 -1.39438955669741
0.0757438772546074 -1.68078107603333 -1.52684322585768
0.27738057561449 -1.16183409708827 -0.763441731607035
3.49057468172554 -1.93125995446665 3.23888011835296
1.39700289276351 -3.35889919563824 0.979769319094203
0.521392742401731 -1.54744636990991 -0.26890862445371
0.987723393166822 -0.503416482641817 0.459883282924401
2.05162499009198 -2.26234419738543 1.73016947708826
0.103010638868649 1.3669824829779 -1.39042453635298
0.295725243520775 -0.792575264325178 -0.717282180711017
0.182637716665445 -0.283498596028156 -1.06428414114225
1.26487098738297 -0.46485490122876 0.829538076796249
0.940139971997405 -1.67378860221258 0.390184665433183
1.54913843975624 -0.443126701990627 1.17199266764595
0.110557256250249 -1.4145016946017 -1.35820072693726
0.852538475878645 -0.7105521799351 0.271508452017839
0.337871681822327 -0.417971251150672 -0.614628633903935
0.249938019879552 -1.06365010675841 -0.854550574050296
0.66233524201404 -0.387886753199236 -0.0215586730390873
1.40701691053194 -1.04234473096106 0.991175278028564
0.575569154431403 -1.81762309847534 -0.166199440170359
0.990385664441094 -0.842654274397717 0.464345821291109
0.138491654614343 -1.89717137097383 -1.2404743384934
0.768735043986921 -1.16405768752981 0.150462163518418
1.76590465181009 -0.908223201735876 1.42831921372432
0.407469253796704 0.47124834486134 -0.460998055757612
0.462429683089584 0.214469260549453 -0.368634736905496
0.915305585639025 0.0582354311702459 0.347787204278627
0.637435350235351 -2.01147879025786 -0.0606976540939106
0.449965053664708 -1.19299246221033 -0.386400607873753
0.385890624107698 -2.49592025765305 -0.508361282529129
0.653064045985426 -2.30331871047229 -0.0325919366966631
0.382175391362091 0.177391694180403 -0.515218990622652
2.08692120533601 -1.26846064885658 1.77438191034496
0.311378102292394 -1.84042072291685 -0.672602831284414
0.639183602288915 -0.901961406503103 -0.0581865928301671
0.189627173780755 -0.927637637093514 -1.04159389569907
0.0214789813133889 -0.0152047777145189 -2.05789722697915
0.0528715200087643 -1.84587354895798 -1.69963288883676
1.32169255516395 -0.739079289665505 0.900225985701433
1.05095345346226 -1.44581432675773 0.552216545246699
0.9697773374775 -1.2656424223982 0.431644239383956
0.242484018044723 -0.346140323341663 -0.87495204324923
1.86716105533075 -1.25658759304421 1.53006758813783
0.447225351295571 0.686922855076488 -0.395600185816562
0.156828209076767 -1.03506551102154 -1.16405925309726
1.18328488930577 -0.249659857461472 0.7322762047231
0.94125846383483 -0.599562403302504 0.391808113121802
1.72434798824163 -1.22894441172696 1.37865872862328
0.339907249157276 -0.594515219299992 -0.610395271032153
0.663061844468083 0.794305686843883 -0.0205557993711801
0.227990513510119 -0.987610518620679 -0.925318996931464
1.46266334449309 -0.936090741162649 1.06959865691388
0.743394261035607 -1.00381502358728 0.110011821022889
0.32547885383564 0.21796417530677 -0.642112716147323
0.851350481212061 -0.907390350067281 0.270468301747628
0.984720298359181 0.517339834511211 0.45376219016988
0.224997160847177 0.167926089318578 -0.936919437367297
0.734942934966036 -1.43472483424221 0.0979147342114995
0.14073960282565 -0.761853688789532 -1.23186370873498
0.354758886455811 -0.772620370086451 -0.573952418568573
0.136835263125789 -1.71689508474574 -1.24699317526455
1.02840860161316 -0.964429149344774 0.516364292614108
0.64854373320212 -1.10009083421249 -0.0416220438701887
2.08366387377007 -3.07770155913035 1.76956280283545
0.664510662055311 0.216591653295019 -0.0175472983721508
0.935220623843028 -0.638940216001597 0.383701096264557
0.655225040209562 -1.16957036041421 -0.0295825278139489
0.818636508401958 -1.98620209603781 0.219321005733857
0.952728961899886 -1.22941849378013 0.409190316770564
0.742150016581507 -1.80548145598934 0.107490325484886
0.630987428892979 -1.29667747496052 -0.0727563581760375
0.256180082424089 -0.440705675191307 -0.830245490814145
1.98822043896591 -1.91906350580617 1.65660184056267
0.266570414836144 -2.80224757055852 -0.7953670862003
1.64959628268923 -1.40792868683909 1.28497791978749
0.0751606748085721 0.148568281786692 -1.53330793672687
1.85439756309702 -1.15162032109227 1.51252640706178
0.0451938650824254 -1.50644120034302 -1.76478444427764
1.82768615015415 -2.15770861010342 1.48781382007373
0.232939435206471 -0.197496531546155 -0.907012853765959
1.94268764008842 -1.42372720521315 1.61458775003232
1.35976132457142 0.5831743266236 0.9494338520574
0.855609176136784 -1.38851139635565 0.276713636736747
0.0142903831495869 -2.47923446173934 -2.23832298918463
0.316908510841788 -1.10122895053523 -0.663828629005295
0.441483056188768 -0.931175362128511 -0.405377564232785
0.996173887706674 -1.24591671709573 0.47385964237984
1.06783294429182 -1.46573370078991 0.578687576860523
0.0109863793657643 -0.658352809328676 -2.35746882913576
0.0182315374595207 -1.89158458274001 -2.14441062091184
0.387882396157543 -0.142313811415027 -0.502664745656131
0.263929941466962 0.0282810868408466 -0.80434111285065
1.48389461476511 -1.19101622646897 1.09207531154125
0.90219046188664 -1.58559767425643 0.330794123509735
0.669222203402743 0.208228365635306 -0.012032106029749
0.920208653788177 0.150679768025077 0.356855479925615
1.7046301422818 -2.09624813430069 1.34818154139698
0.287996862698558 -0.311910367640661 -0.736872317269177
1.6180061000073 -1.05630273930293 1.24917793632417
0.22245746043758 -1.51622408951761 -0.947076104626586
0.533982753786131 -0.533022700325887 -0.242490651192472
2.03429713300847 -0.432394781387311 1.71470132787058
0.288653150741845 0.134864807250381 -0.735557557385111
1.12391762244685 -1.33601701205019 0.65759252356365
0.960583991483476 -0.450219081085168 0.420116978550408
0.952525143261328 -1.27644896652247 0.408645274805445
1.02597269713255 -0.271395855751207 0.51235868560352
0.162360187841855 -1.13982985093127 -1.14647177338418
0.597449421404642 0.681188963943179 -0.126166662401477
0.96811786464706 -0.530727106840103 0.427795518480522
1.05827107261777 -0.623697737033735 0.562757535277434
0.598419360184504 -0.59304665215004 -0.124650811883637
0.659979851069278 -0.362153010345993 -0.0230630245125279
0.941549048283645 -0.757356455826539 0.392349491697164
0.65243703633864 -2.11310472370998 -0.0335951372418186
0.899337899001237 -1.29195262028347 0.328676789226368
0.178382565589695 0.0122917789201025 -1.08482312794196
0.444101225224311 -0.694982938941385 -0.402657776249234
0.715301053891375 -1.77234572906965 0.0687357011322444
0.0666055316626708 -0.0118707152917272 -1.58573251501061
0.411115549663487 1.60794001087922 -0.458212194083701
0.903800865579491 -1.58159410428425 0.333972911108364
0.673510816020768 -0.94393323742882 -0.00551461015479343
1.07671286522664 -0.00836010295047873 0.591776890591446
0.593850700219292 -1.62060627375558 -0.129704780790514
0.32954583237338 -1.59095266475943 -0.62800601443757
0.297170146151336 0.258661159507844 -0.711458756313512
1.04313380982383 -2.95678106591005 0.541156090199322
0.761894049416388 0.671852270260825 0.138304207961405
0.663881813531958 -0.881825049885603 -0.0185501130470382
2.13562260009476 -1.60013830423332 1.84114713446438
0.228432449816707 -0.508788878733834 -0.921479766903462
0.649491161452483 -1.8907092518698 -0.0401168101849681
0.526796240485345 0.207135245083565 -0.255936331743693
1.02373931698732 0.552079527295575 0.507220660586946
0.476464510871767 -0.960510716369115 -0.340871926330229
0.358453265432823 -1.26374008164014 -0.565108452006584
1.40275731291283 -0.612683389001628 0.985456273037946
1.06086007774951 -0.895532883012297 0.567462496142094
1.29748930011055 0.244695099696017 0.872015356604932
1.14263675595746 -0.760900216437227 0.678270814592583
1.07016088744244 0.0199396993788572 0.583435746059118
1.2334952584953 -0.552020626377363 0.796055117262663
1.03188816735802 -0.680461531049351 0.522675629995391
1.23100664359162 -1.11266321398512 0.790561364358686
1.78829082978503 -0.815987583699966 1.45092767738534
0.273646051532856 -0.101682013512317 -0.773544843956886
1.23807274473142 -0.0600249689877064 0.798811019407656
0.0109576728076445 -1.5652985275642 -2.36561812686429
0.810855930609928 0.00076458809167812 0.211624492279048
0.573562579419623 -0.373618800594337 -0.171284585931507
0.417237431557199 -1.80614309979039 -0.444888961775677
1.07298621865689 -1.15295065667277 0.586410038484931
1.73964658617577 -1.54274537288422 1.39971059426474
1.86167286653 -0.461989013501177 1.52523698002404
1.26589048989421 -2.16255598303663 0.830245490814145
1.26685746328722 -0.228106589595994 0.831661566877294
0.718543081831302 0.426482071933105 0.0752698620998299
0.677879911036633 -0.579677149818387 0.00401061599120397
0.43400654937334 -1.01335391047405 -0.416833769609293
0.148990381193738 -0.870558216434306 -1.20035885803086
0.759388180335304 0.489464231367255 0.134256183485388
1.14024959346822 -1.791071293235 0.674489750196082
2.80626391650965 -0.0402879218328112 2.54910428370618
0.302055512175313 -1.17996099075036 -0.699883600197341
0.031368760128017 -1.6682281808307 -1.90793204410582
1.0587828669323 0.0941934223331944 0.563932604048396
0.196833823284424 -0.45414633112779 -1.01690210893675
0.529881787801654 -0.325726663371848 -0.249725030264607
0.479282067718365 0.120388855231463 -0.337155076995277
0.892881100443642 0.522562469914623 0.324446526561822
0.895253670416559 -2.3189719346729 0.325503545083831
0.296813871415433 -1.52261696248404 -0.714043955000183
0.424863801736095 -2.80755747842136 -0.431644239383956
0.638714469277448 -0.958499623330778 -0.0586887752258337
1.25787445450973 -0.836482474807127 0.822486617619365
1.55109142394042 -0.935304253179956 1.17498679206609
0.298233937980344 -1.93719717304557 -0.706946058232306
0.16877913240155 0.0588076686869089 -1.11698672787661
0.77309483052088 0.662694339789961 0.15756447330672
